unique;id;round;agentNum;agentName;parPro;parGender;stimulus;offerAg;offerPar;accepted;age;edu;relationship;atgM;status;masculinity;0;1;2;3;4;5;Zstatus;Zmasculinity
i10r31;10;31;1;Tomek;0;1;1;4;6;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r32;10;32;2;Karolina;1;1;0;5;5;1;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r33;10;33;1;Tomek;1;1;0;5;5;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r34;10;34;2;Karolina;1;1;0;5;5;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r35;10;35;1;Tomek;0;1;1;4;6;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r36;10;36;2;Karolina;1;1;1;1;9;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r37;10;37;2;Karolina;1;1;0;5;5;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r38;10;38;1;Tomek;1;1;1;5;5;1;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r39;10;39;1;Tomek;1;1;0;5;5;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i10r40;10;40;2;Karolina;0;1;0;7;3;0;24;3;2;0;50;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,05852;-0,27185
i11r1;11;1;1;Tomek;1;1;2;3;7;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r2;11;2;2;Karolina;1;1;1;5;5;0;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r3;11;3;1;Tomek;0;1;0;7;3;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r4;11;4;2;Karolina;0;1;1;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r5;11;5;2;Karolina;0;1;1;5;5;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r6;11;6;1;Tomek;0;1;0;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r7;11;7;1;Tomek;0;1;0;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r8;11;8;2;Karolina;1;1;2;6;4;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r9;11;9;1;Tomek;1;1;1;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r10;11;10;2;Karolina;0;1;2;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r11;11;11;2;Karolina;1;1;2;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r12;11;12;1;Tomek;0;1;0;5;5;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r13;11;13;1;Tomek;0;1;2;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r14;11;14;2;Karolina;0;1;2;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r15;11;15;1;Tomek;1;1;1;4;6;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r16;11;16;2;Karolina;0;1;2;7;3;0;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r17;11;17;1;Tomek;0;1;0;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r18;11;18;2;Karolina;1;1;2;6;4;0;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r19;11;19;1;Tomek;1;1;0;5;5;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r20;11;20;2;Karolina;0;1;0;8;2;0;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r21;11;21;2;Karolina;1;1;2;6;4;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r22;11;22;1;Tomek;1;1;0;5;5;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r23;11;23;1;Tomek;1;1;1;5;5;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r24;11;24;2;Karolina;1;1;2;6;4;0;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r25;11;25;1;Tomek;1;1;1;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r26;11;26;2;Karolina;0;1;0;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r27;11;27;2;Karolina;0;1;0;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r28;11;28;1;Tomek;1;1;1;5;5;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r29;11;29;1;Tomek;0;1;1;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r30;11;30;2;Karolina;1;1;2;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r31;11;31;1;Tomek;0;1;0;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r32;11;32;2;Karolina;1;1;2;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r33;11;33;1;Tomek;1;1;1;5;5;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r34;11;34;2;Karolina;1;1;1;5;5;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r35;11;35;1;Tomek;1;1;2;9;1;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r36;11;36;2;Karolina;1;1;2;1;9;0;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r37;11;37;2;Karolina;0;1;2;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i11r38;11;38;1;Tomek;0;1;0;4;6;1;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r39;11;39;1;Tomek;0;1;2;8;2;0;21;3;0;1;58;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,37653;-0,27185
i11r40;11;40;2;Karolina;0;1;0;4;6;1;21;3;0;1;0;69;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;0,83498
i12r1;12;1;2;Karolina;1;1;0;1;9;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r2;12;2;1;Tomek;0;1;2;4;6;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r3;12;3;2;Karolina;0;1;2;4;6;0;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r4;12;4;1;Tomek;0;1;0;4;6;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r5;12;5;1;Tomek;0;1;1;2;8;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r6;12;6;2;Karolina;0;1;0;4;6;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r7;12;7;2;Karolina;1;1;2;1;9;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r8;12;8;1;Tomek;0;1;1;4;6;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r9;12;9;2;Karolina;0;1;0;4;6;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r10;12;10;1;Tomek;1;1;2;9;1;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r11;12;11;1;Tomek;0;1;1;4;6;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r12;12;12;2;Karolina;0;1;2;2;8;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r13;12;13;2;Karolina;1;1;2;4;6;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r14;12;14;1;Tomek;0;1;1;4;6;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r15;12;15;2;Karolina;0;1;0;4;6;0;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r16;12;16;1;Tomek;1;1;2;7;3;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r17;12;17;2;Karolina;1;1;2;5;5;0;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r18;12;18;1;Tomek;0;1;2;4;6;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r19;12;19;2;Karolina;1;1;1;2;8;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r20;12;20;1;Tomek;1;1;2;1;9;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r21;12;21;1;Tomek;0;1;0;8;2;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r22;12;22;2;Karolina;1;1;2;1;9;0;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r23;12;23;2;Karolina;1;1;1;5;5;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r24;12;24;1;Tomek;0;1;1;2;8;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r25;12;25;2;Karolina;1;1;2;5;5;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r26;12;26;1;Tomek;1;1;2;6;4;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r27;12;27;1;Tomek;1;1;1;6;4;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r28;12;28;2;Karolina;0;1;2;8;2;0;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r29;12;29;2;Karolina;0;1;1;4;6;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r30;12;30;1;Tomek;1;1;0;3;7;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r31;12;31;2;Karolina;1;1;1;3;7;0;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r32;12;32;1;Tomek;1;1;0;1;9;1;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r33;12;33;2;Karolina;0;1;2;4;6;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r34;12;34;1;Tomek;1;1;1;3;7;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r35;12;35;2;Karolina;0;1;1;4;6;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r36;12;36;1;Tomek;0;1;2;4;6;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r37;12;37;1;Tomek;1;1;2;1;9;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i12r38;12;38;2;Karolina;1;1;1;1;9;0;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r39;12;39;2;Karolina;0;1;1;2;8;1;33;4;1;0;0;49;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-1,92903;-0,33011
i12r40;12;40;1;Tomek;1;1;0;1;9;0;33;4;1;0;100;50;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;2,04607;-0,27185
i13r1;13;1;1;Tomek;0;0;0;5;5;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r2;13;2;2;Karolina;0;0;0;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r3;13;3;1;Tomek;1;0;0;5;5;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r4;13;4;2;Karolina;0;0;0;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r5;13;5;2;Karolina;1;0;0;1;9;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r6;13;6;1;Tomek;0;0;2;1;9;0;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r7;13;7;1;Tomek;1;0;0;6;4;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r8;13;8;2;Karolina;0;0;0;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r9;13;9;1;Tomek;1;0;0;6;4;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r10;13;10;2;Karolina;1;0;0;4;6;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r11;13;11;2;Karolina;1;0;0;3;7;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r12;13;12;1;Tomek;0;0;0;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r13;13;13;1;Tomek;0;0;2;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r14;13;14;2;Karolina;1;0;0;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r15;13;15;1;Tomek;0;0;0;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r16;13;16;2;Karolina;1;0;0;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r17;13;17;1;Tomek;1;0;0;5;5;0;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r18;13;18;2;Karolina;0;0;2;1;9;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r19;13;19;1;Tomek;0;0;0;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r20;13;20;2;Karolina;0;0;0;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r21;13;21;2;Karolina;0;0;0;5;5;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r22;13;22;1;Tomek;1;0;0;6;4;0;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r23;13;23;1;Tomek;1;0;0;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r24;13;24;2;Karolina;0;0;0;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r25;13;25;1;Tomek;0;0;2;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r26;13;26;2;Karolina;1;0;0;4;6;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r27;13;27;2;Karolina;1;0;0;4;6;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r28;13;28;1;Tomek;1;0;0;4;6;0;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r29;13;29;1;Tomek;1;0;0;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r30;13;30;2;Karolina;1;0;0;6;4;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r31;13;31;1;Tomek;1;0;0;6;4;0;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r32;13;32;2;Karolina;1;0;0;3;7;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r33;13;33;1;Tomek;0;0;0;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r34;13;34;2;Karolina;0;0;1;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r35;13;35;1;Tomek;0;0;0;4;6;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r36;13;36;2;Karolina;0;0;1;8;2;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r37;13;37;2;Karolina;1;0;0;4;6;0;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i13r38;13;38;1;Tomek;0;0;0;8;2;1;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r39;13;39;1;Tomek;1;0;0;4;6;0;23;3;2;1;73;64;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97279;0,54371
i13r40;13;40;2;Karolina;0;0;1;4;6;1;23;3;2;1;76;24;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;1,09205;-1,78646
i14r1;14;1;1;Tomek;0;1;0;4;6;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r2;14;2;2;Karolina;0;1;0;4;6;1;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r3;14;3;1;Tomek;1;1;2;4;6;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r4;14;4;2;Karolina;1;1;1;4;6;0;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r5;14;5;2;Karolina;0;1;0;2;8;1;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r6;14;6;1;Tomek;0;1;2;2;8;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r7;14;7;1;Tomek;1;1;1;4;6;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r8;14;8;2;Karolina;1;1;2;4;6;1;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r9;14;9;1;Tomek;0;1;2;2;8;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r10;14;10;2;Karolina;0;1;1;7;3;0;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r11;14;11;2;Karolina;1;1;2;4;6;0;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r12;14;12;1;Tomek;1;1;0;4;6;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r13;14;13;1;Tomek;0;1;0;4;6;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r14;14;14;2;Karolina;0;1;1;4;6;1;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r15;14;15;1;Tomek;0;1;0;4;6;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r16;14;16;2;Karolina;1;1;0;5;5;1;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r17;14;17;1;Tomek;1;1;0;5;5;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
i14r18;14;18;2;Karolina;0;1;2;4;6;1;26;3;2;1;33;42;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,61724;-0,73789
i14r19;14;19;1;Tomek;1;1;0;5;5;1;26;3;2;1;43;74;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-0,21973;1,12625
